Symbol	Tickers	ID	ArrivalTime	Headline	Author	Float	Exchange	LastDailyClose	itiBaseline	tradeSizeBaseline	FinBERTCompletedAt	positive	negative	neutral	sentiment_score	label	Sentiment	ClerkArm	ClerkSentiment	nocoref_neutral_filter	nocoref_confidence_weighted	nocoref_net_score	nocoref_top_k	nocoref_positional	NoCorefCompletedAt
SES	"[""SES""]"	nGNXjX0St	2026-06-10 12:00:02.858	Bronstein, Gewirtz & Grossman LLC Urges SES AI Corporation Investors to Act: Class Action Filed Alleging Investor Harm	Globe Newswire	236.01	NYSE		44444.0	44444.0	2026-06-10 12:00:02.899192	0.1003	0.2767	0.6229	-0.1764	negative	BAD	accepted:1001	sentiment_bad_released	-0.0582	-0.133	-0.0245	0.3011	-0.0867	2026-06-10 12:00:03.985454
PHR	"[""PHR""]"	nGNX5grWSF	2026-06-10 12:00:02.873	Bronstein, Gewirtz & Grossman LLC Urges Phreesia, Inc. Investors to Act: Class Action Filed Alleging Investor Harm	Globe Newswire	49.77	NYSE	9.29	6.5	173.0896	2026-06-10 12:00:02.895185	0.1708	0.2267	0.6025	-0.0559	negative	BAD	accepted:1005	sentiment_bad_released	0.0317	0.0018	0.0264	0.332	-0.0263	2026-06-10 12:00:04.025621
LKQ	"[""LKQ""]"	nNFC55nDzr	2026-06-10 12:00:14.979	Bronstein, Gewirtz & Grossman LLC Urges LKQ Corporation Investors to Act: Class Action Filed Alleging Investor Harm	Newsfile Corp	253.04	NASDAQ		44444.0	44444.0	2026-06-10 12:00:15.008618	0.1048	0.2742	0.621	-0.1694	negative	BAD	accepted:1000	sentiment_bad_released	0.0415	0.0264	0.0366	0.4227	-0.0029	2026-06-10 12:00:15.406238
FCHL	"[""FCHL""]"	nNFC5dJZFl	2026-06-10 12:00:15.679	Bronstein, Gewirtz & Grossman LLC Urges Fitness Champs Holdings Ltd. Investors to Act: Class Action Filed Alleging Investor Harm	Newsfile Corp	0.4	NASDAQ	1.19	81.3	497.4165	2026-06-10 12:00:15.713296	0.144	0.192	0.664	-0.048	neutral	BAD	accepted:1004	sentiment_bad_released	-0.0469	-0.0683	-0.014	0.1294	-0.0464	2026-06-10 12:00:16.274639
ZTS	"[""ZTS""]"	nGNX9n8sc7	2026-06-10 12:23:45.262	Portnoy Law Firm Announces Class Action on Behalf of Zoetis, Inc. Investors	Globe Newswire	416.83	NYSE		44444.0	44444.0	2026-06-10 12:23:45.289124	0.11	0.2502	0.6398	-0.1401	negative	BAD	accepted:1011	sentiment_bad_released	-0.2577	-0.4508	-0.1713	0.181	-0.1687	2026-06-10 12:23:45.587135
RBLX	"[""RBLX""]"	nGNX3s0WSl	2026-06-10 12:38:18.228	Portnoy Law Firm Announces Class Action on Behalf of Roblox Corporation Investors	Globe Newswire	621.98	NYSE		44444.0	44444.0	2026-06-10 12:38:18.247143	0.152	0.3467	0.5013	-0.1947	negative	BAD	accepted:1014	sentiment_bad_released	0.0309	0.0214	0.0187	0.1518	0.0108	2026-06-10 12:38:18.517941
PICS	"[""PICS""]"	nGNX6mGQ0z	2026-06-10 12:42:10.244	Portnoy Law Firm Announces Class Action on Behalf of PicS N.V. Investors	Globe Newswire	22.23	NASDAQ	9.79	15.2	202.7497	2026-06-10 12:42:10.272353	0.0875	0.2233	0.6892	-0.1358	negative	BAD	accepted:1002	sentiment_bad_released	-0.1394	-0.2782	-0.0953	0.0557	-0.0828	2026-06-10 12:42:10.889049
PHR	"[""PHR""]"	nGNX2568tx	2026-06-10 12:51:31.313	Deadline Alert: Phreesia Inc. (PHR) Shareholders Who Lost Money Urged To Contact Glancy Prongay Wolke & Rotter LLP About Securities Fraud Lawsuit	Globe Newswire	49.77	NYSE	9.29	6.5	173.0896	2026-06-10 12:51:31.344679	0.1617	0.3172	0.5211	-0.1555	negative	BAD	accepted:1017	sentiment_bad_released	-0.2962	-0.3842	-0.1262	-0.108	-0.1901	2026-06-10 12:51:31.749432
PICS	"[""PICS""]"	nBw8hBqJMa	2026-06-10 13:08:00.238	Deadline Approaching: PicS N.V. (PICS) Shareholders Who Lost Money Urged To Contact Law Offices of Howard G. Smith	Business Wire	22.23	NASDAQ	9.79	15.2	202.7497	2026-06-10 13:08:00.419967	0.0882	0.2057	0.7061	-0.1176	negative	BAD	accepted:1018	sentiment_bad_released	-0.082	-0.1667	-0.0432	0.3863	-0.0156	2026-06-10 13:08:01.053953
RBLX	"[""RBLX""]"	nGNX8194yh	2026-06-10 13:14:57.249	Roblox Corporation (RBLX) Faces Securities Class Action Amid Surprise Age Verification Impact, $6.7 Billion Market Cap Wiped Out – HBSS	Globe Newswire	621.98	NYSE		44444.0	44444.0	2026-06-10 13:14:57.495488	0.0735	0.8235	0.103	-0.75	negative	BAD	accepted:1015	sentiment_bad_released	-0.223	-0.2993	-0.1458	0.7208	-0.1612	2026-06-10 13:14:58.043311
GV	"[""GV""]"	nGNXbc39VN	2026-06-10 13:42:11.208	Visionary Holdings Inc.Receives Nasdaq Staff Determination Letter and Intends to Request a Hearing	Globe Newswire	3.96	NASDAQ	0.2626	101.8	908.2015	2026-06-10 13:42:11.408492	0.1145	0.0269	0.8586	0.0876	positive	BAD	accepted:1009	sentiment_bad_released	0.0088	-0.0424	0.0055	0.2127	-0.0279	2026-06-10 13:42:11.936413
V	"[""V""]"	nBw9GHft3a	2026-06-10 14:00:00.396	Visa Partners with OpenAI to Power the Next Generation of AI Commerce	Business Wire	1660.0	NYSE		44444.0	44444.0	2026-06-10 14:00:01.351252	0.4754	0.0103	0.5143	0.4651	positive	OK	accepted:1019	sentiment_ack	0.3909	0.4507	0.3205	0.6269	0.3305	2026-06-10 14:00:02.212050
ITW	"[""ITW""]"	nBw30Xd4wa	2026-06-10 14:00:00.363	Miller Expands Copilot™ Family to Address Larger Weldments and Aluminum Applications	Business Wire	286.61	NYSE		44444.0	44444.0	2026-06-10 14:00:01.459407	0.3925	0.0082	0.5992	0.3843	positive	OK	accepted:1010	sentiment_ack	0.4136	0.4801	0.3569	0.7253	0.3746	2026-06-10 14:00:02.496238
FUBO	"[""FUBO""]"	nBw3PMWG5a	2026-06-10 14:00:00.412	Fubo Announces Distribution Agreement With NBCUniversal	Business Wire	28.74	NYSE	9.73	8.5	259.1839	2026-06-10 14:00:01.547164	0.2624	0.0394	0.6982	0.2231	positive	OK	accepted:1012	sentiment_ack	0.3388	0.4802	0.2202	0.7946	0.3265	2026-06-10 14:00:03.196141
FHN	"[""FHN""]"	nPn1q40FSa	2026-06-10 14:00:35.224	First Horizon Banker Christopher Tusa Joins Habitat for Humanity STW Board of Directors	PR Newswire	468.34	NYSE		44444.0	44444.0	2026-06-10 14:00:35.299622	0.0998	0.0576	0.8426	0.0422	neutral	BAD	accepted:1006	sentiment_bad_released	0.5119	0.561	0.3139	0.7757	0.326	2026-06-10 14:00:35.665175
ZTS	"[""ZTS""]"	nGNX8MClpJ	2026-06-10 14:05:00.229	ZTS INVESTOR ALERT: Zoetis Inc. Investors with Substantial Losses Have Opportunity to Lead Shareholder Class Action Lawsuit - RGRD Law	Globe Newswire	416.83	NYSE		44444.0	44444.0	2026-06-10 14:05:00.369798	0.1078	0.1249	0.7673	-0.0172	neutral	BAD	accepted:1008	sentiment_bad_released	-0.5128	-0.6338	-0.3715	-0.0584	-0.3243	2026-06-10 14:05:00.903657
OPTH	"[""OPTH"", ""OPTI""]"	nPn6ZdZbFa	2026-06-10 14:25:16.064	Optimi Health Completes First Export of Psilocybin to the United Kingdom for Phase 2 Clinical Trial	PR Newswire	3.41	NASDAQ	4.92	98.7	295.554	2026-06-10 14:25:16.299158	0.6853	0.0098	0.3049	0.6755	positive	OK	accepted:1007	sentiment_ack	0.3028	0.3952	0.2452	0.65	0.2483	2026-06-10 14:25:16.978049
OPTI	"[""OPTH"", ""OPTI""]"	nPn6ZdZbFa	2026-06-10 14:25:16.064	Optimi Health Completes First Export of Psilocybin to the United Kingdom for Phase 2 Clinical Trial	PR Newswire		NASDAQ		44444.0	44444.0	2026-06-10 14:25:16.302906	0.6853	0.0098	0.3049	0.6755	positive	OK	accepted:1001	sentiment_ack	0.3246	0.4303	0.292	0.65	0.2943	2026-06-10 14:25:16.978168
PICS	"[""PICS""]"	nGNX4ttMF0	2026-06-10 14:32:57.265	PicS N.V. (PICS) Faces Securities Class Action Related to IPO Omissions Regarding Credit Procedures and Quality – Hagens Berman	Globe Newswire	22.23	NASDAQ	9.79	15.2	202.7497	2026-06-10 14:32:57.459007	0.0635	0.4754	0.4612	-0.4119	negative	BAD	accepted:1005	sentiment_bad_released	-0.061	-0.1673	-0.0489	0.4754	-0.0386	2026-06-10 14:32:57.995263
NG	"[""NG""]"	nGNX6HP2Fm	2026-06-10 14:46:39.146	Save the Date: NOVAGOLD 2026 Second Quarter Report, Conference Call and Video Webcast	Globe Newswire	330.48	TSX		44444.0	44444.0	2026-06-10 14:46:39.343768	0.0395	0.035	0.9255	0.0045	neutral	BAD	accepted:1000	sentiment_bad_released	0.0	0.0504	0.0453	0.0741	0.0481	2026-06-10 14:46:39.559538
PHR	"[""PHR""]"	nGNX7zYw1q	2026-06-10 14:54:00.201	ROSEN, A LONGSTANDING FIRM, Encourages Phreesia, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - PHR	Globe Newswire	49.77	NYSE	9.29	6.5	173.0896	2026-06-10 14:54:00.424786	0.2018	0.0279	0.7703	0.1739	positive	OK	accepted:1004	sentiment_bad_released	0.2118	0.2611	0.1462	0.5323	0.0982	2026-06-10 14:54:00.827791
CNC	"[""CNC""]"	nPn4YTLQya	2026-06-10 14:54:29.750	Long Beach Community Care Campus Expansion Advances with $10 Million Investment from Centene Foundation and Health Net	PR Newswire	483.01	NYSE		44444.0	44444.0	2026-06-10 14:54:29.858833	0.7489	0.0108	0.2403	0.7381	positive	OK	accepted:1011	sentiment_ack	0.5652	0.6261	0.5652	0.7645	0.5321	2026-06-10 14:54:30.451202
NEE	"[""NEE""]"	nPn34JWZGa	2026-06-10 15:00:05.918	Critical New Power Line Boosts New Mexico's Grid Reliability, Economic Growth and Access to Affordable Energy	PR Newswire	2080.0	NYSE		44444.0	44444.0	2026-06-10 15:00:06.121232	0.8319	0.0107	0.1574	0.8212	positive	OK	accepted:1014	sentiment_ack	0.5275	0.5947	0.5275	0.7796	0.5179	2026-06-10 15:00:06.713911
XELB	"[""XELB""]"	nGNXbMlKwG	2026-06-10 15:31:11.247	UPDATE -- Xcel Brands Announces Exclusive Partnership and Launch of Limited-Edition Capsule Collection with Baggallini and Coco Rocha	Globe Newswire	4.05	NASDAQ	2.1	385.0	237.4155	2026-06-10 15:31:11.508844	0.7692	0.0119	0.2188	0.7573	positive	OK	accepted:1002	sentiment_ack	0.3363	0.4433	0.2899	0.7407	0.2645	2026-06-10 15:31:12.069664
MAX	"[""MAX""]"	nACSBNZ6Fa	2026-06-10 15:46:00.303	$MAX Report: MediaAlpha Board Investigated for Breaching its Fiduciary Duties on News of Deceptive Advertising	ACCESSWIRE	28.6	NYSE	9.31	12.6	158.0463	2026-06-10 15:46:00.835903	0.1053	0.6925	0.2021	-0.5872	negative	BAD	accepted:1017	sentiment_bad_released	-0.0296	-0.0393	-0.0129	0.3138	-0.0538	2026-06-10 15:46:01.383520
DAIC	"[""DAIC""]"	nACSFH6Tra	2026-06-10 16:00:00.549	CORRECTION FROM SOURCE: Dot Ai Announces Two Letters of Intent for Strategic Preferred Stock Investment and to Sell a Portion of its Operating Business	ACCESSWIRE	0.71	NASDAQ	1.93	132.3	234.1102	2026-06-10 16:00:00.969230	0.224	0.013	0.763	0.211	positive	OK	accepted:1013	sentiment_ack	0.4119	0.4383	0.2431	0.6987	0.2799	2026-06-10 16:00:01.697159
XCUR	"[""XCUR""]"	nGNX7GqSBC	2026-06-10 16:01:00.323	Exicure Announces Receipt of Nasdaq Notice Regarding Minimum Stockholders’ Equity Requirement	Globe Newswire	4.21	NASDAQ	2.85	9500.0	423.8333	2026-06-10 16:01:00.411524	0.0792	0.0297	0.8911	0.0495	neutral	BAD	accepted:1018	sentiment_bad_released	0.23	0.2706	0.1541	0.6688	0.1011	2026-06-10 16:01:01.043737
ASUR	"[""ASUR""]"	nGNX3sGDGR	2026-06-10 16:01:00.351	Asure Software to Highlight Continued Investment in SMB Workforce Solutions at SHRM 2026	Globe Newswire	23.2	NASDAQ	8.92	34200.0	3006.931	2026-06-10 16:01:00.899652	0.3369	0.012	0.651	0.3249	positive	OK	accepted:1015	sentiment_ack	0.4288	0.521	0.3219	0.8064	0.3279	2026-06-10 16:01:01.470789
ORGN	"[""ORGN"", ""ORGNW""]"	nBw3ntYk1a	2026-06-10 16:01:00.534	Origin Materials Reaffirms Intention to Voluntarily Delist from Nasdaq and Deregister with SEC	Business Wire	5.11	NASDAQ	1.21	6166.4	463.4884	2026-06-10 16:01:01.512376	0.0677	0.021	0.9113	0.0467	neutral	BAD	accepted:1016	sentiment_bad_released	0.0454	0.0905	0.0186	0.2475	0.0192	2026-06-10 16:01:02.417810
ORGNW	"[""ORGN"", ""ORGNW""]"	nBw3ntYk1a	2026-06-10 16:01:00.534	Origin Materials Reaffirms Intention to Voluntarily Delist from Nasdaq and Deregister with SEC	Business Wire	5.2565	NASDAQ		16214.8	394.946	2026-06-10 16:01:01.510783	0.0677	0.021	0.9113	0.0467	neutral	BAD	no_reply	sentiment_bad_released	0.0978	0.136	0.0396	0.36	0.0654	2026-06-10 16:01:06.492849
TBI	"[""TBI""]"	nBw3v9kL1a	2026-06-10 16:05:00.806	TrueBlue to Participate in the Sidoti Virtual Investor Conference	Business Wire	28.26	NYSE	6.56	28500.0	13524.0909	2026-06-10 16:05:03.009345	0.1546	0.015	0.8304	0.1395	positive	BAD	accepted:1019	sentiment_bad_released	0.2082	0.1728	0.1219	0.2563	0.1207	2026-06-10 16:05:03.408894
AKA	"[""AKA""]"	nBw376X7xa	2026-06-10 16:05:00.928	a.k.a. Brands Holding Corp. Announces Participation in the Planet MicroCap Las Vegas 2026 Investor Conference	Business Wire	0.64	NYSE	8.73	34200.0	124.3333	2026-06-10 16:05:03.173806	0.083	0.0241	0.8929	0.0589	positive	BAD	accepted:1003	sentiment_bad_released	0.1727	0.1776	0.0941	0.4191	0.0707	2026-06-10 16:05:03.643687
GLBS	"[""GLBS""]"	nGNX3JPrnP	2026-06-10 16:05:02.079	Globus Maritime Limited Reports Financial Results for the Quarter Ended March 31, 2026	Globe Newswire	13.88	NASDAQ	2.16	25650.0	672.8333	2026-06-10 16:05:07.148512	0.0778	0.0945	0.8277	-0.0167	neutral	BAD	accepted:1012	sentiment_bad_released	0.1226	0.1528	0.0746	0.4811	0.078	2026-06-10 16:05:07.816426
OPRT	"[""OPRT""]"	nGNX2s6gLM	2026-06-10 16:10:00.225	Oportun to Present at Sidoti June Virtual Investor Conference	Globe Newswire	38.39	NASDAQ	4.92	11780.0	12851.7826	2026-06-10 16:10:00.563175	0.0941	0.0268	0.879	0.0673	positive	BAD	accepted:1010	sentiment_bad_released	0.3164	0.414	0.2238	0.5244	0.2059	2026-06-10 16:10:00.793438
SEVN	"[""SEVN""]"	nBw713MBza	2026-06-10 16:15:00.691	Seven Hills Realty Trust Elects Mark Talley to Board of Trustees	Business Wire	21.84	NASDAQ	8.52	9025.0	2807.4583	2026-06-10 16:15:02.831281	0.0877	0.0592	0.853	0.0285	neutral	BAD	accepted:1006	sentiment_bad_released	0.2201	0.2872	0.1079	0.552	0.1354	2026-06-10 16:15:03.348140
MIND	"[""MIND""]"	nPn7v4br5a	2026-06-10 16:15:01.199	MIND TECHNOLOGY, INC. REPORTS FISCAL 2027 FIRST QUARTER RESULTS	PR Newswire	8.92	NASDAQ	5.9	6370.6	556.2826	2026-06-10 16:15:03.246682	0.0548	0.0891	0.8561	-0.0343	neutral	BAD	accepted:1008	sentiment_bad_released	0.0497	0.0252	0.0499	0.8127	-0.1484	2026-06-10 16:15:04.307315
AEMD	"[""AEMD""]"	nPn2Cp6S1a	2026-06-10 16:15:01.360	Aethlon Medical Announces Fiscal Year End March 31, 2026 Financial Results and Corporate Update	PR Newswire	1.5	NASDAQ	1.94	788.7	438.7065	2026-06-10 16:15:03.745998	0.0618	0.1083	0.8298	-0.0465	neutral	BAD	accepted:1007	sentiment_bad_released	0.4924	0.6324	0.4677	0.8553	0.428	2026-06-10 16:15:04.714525
PICS	"[""PICS""]"	nGNX8kRgmB	2026-06-10 16:15:13.208	PICS CLASS ACTION ALERT: Johnson Fistel Encourages PicS N.V. Shareholders to Submit Their Information Before August 4, 2026 Lead Plaintiff Deadline	Globe Newswire	22.23	NASDAQ	9.79	5700.0	1431.4337	2026-06-10 16:15:13.279713	0.0883	0.0186	0.8931	0.0697	positive	BAD	accepted:1001	sentiment_bad_released	0.025	0.0111	0.0255	0.2043	0.0013	2026-06-10 16:15:13.712837
ATHR	"[""ATHR""]"	nGNX7JXmyh	2026-06-10 16:24:29.198	Aether Holdings, Inc. (ATHR) Investors Encouraged to Contact Johnson Fistel Regarding Investigation	Globe Newswire	4.12	NASDAQ	3.05	28500.0	207.0	2026-06-10 16:24:29.371024	0.1608	0.02	0.8192	0.1407	positive	BAD	accepted:1005	sentiment_bad_released	-0.0384	-0.0879	-0.0183	0.1452	0.0041	2026-06-10 16:24:29.760131
LFT	"[""LFT""]"	nPn2KrPnSa	2026-06-10 16:30:00.242	Lument Finance Trust, Inc. Declares Quarterly Cash Dividends for its Common and Preferred Stock	PR Newswire	32.99	NYSE	1.02	13680.0	3912.5882	2026-06-10 16:30:01.075189	0.0831	0.047	0.8698	0.0361	neutral	BAD	accepted:1000	sentiment_bad_released	0.0939	0.0669	0.0532	0.1532	0.0683	2026-06-10 16:30:01.663583
PLCE	"[""PLCE""]"	nGNX72JxlS	2026-06-10 16:30:00.420	The Children’s Place to Release First Quarter Financial Results	Globe Newswire	7.02	NASDAQ	3.61	2036.7	493.6577	2026-06-10 16:30:02.089312	0.1227	0.1518	0.7256	-0.0291	neutral	BAD	accepted:1004	sentiment_bad_released	0.0993	0.0522	0.0479	0.0682	0.0456	2026-06-10 16:30:02.278878
FENC	"[""FENC""]"	nGNX3WfvTG	2026-06-10 16:30:00.570	Fennec Announces Results of Annual Meeting	Globe Newswire	29.69	NASDAQ	8.77	16150.0	4514.75	2026-06-10 16:30:02.963307	0.1061	0.0908	0.8032	0.0153	neutral	BAD	accepted:1011	sentiment_bad_released	0.1003	0.0831	0.0677	0.1003	0.0692	2026-06-10 16:30:03.240622
RPID	"[""RPID""]"	nGNXlztR8	2026-06-10 16:30:00.713	Rapid Micro Biosystems Announces Inducement Grant Under Nasdaq Listing Rule 5635(c)(4)	Globe Newswire	24.49	NASDAQ	1.88	1255.5	522.9345	2026-06-10 16:30:03.502762	0.1414	0.0191	0.8394	0.1223	positive	BAD	accepted:1017	sentiment_bad_released	0.3021	0.2619	0.1319	0.4132	0.1555	2026-06-10 16:30:04.114608
MTEN	"[""MTEN""]"	nGNE1T7RL9	2026-06-10 16:30:00.698	Mingteng International Corporation Inc. Announces Closing of $2.26 Million Registered Direct Offering	Globe Newswire	0.84	NASDAQ	1.52	1547.9	286.1501	2026-06-10 16:30:03.542885	0.0857	0.0446	0.8697	0.0411	neutral	BAD	accepted:1002	sentiment_bad_released	0.0958	0.0869	0.0588	0.2155	0.0523	2026-06-10 16:30:04.317380
PICS	"[""PICS""]"	nNFC7RGt0K	2026-06-10 16:59:51.328	PicS N.V. Notice of August 4, 2026 Application Deadline for Class Action Lawsuit - Contact Lewis Kahn, Esq. at Kahn Swick & Foti, LLC, Before Application Deadline	Newsfile Corp	22.23	NASDAQ	9.79	5700.0	1431.4337	2026-06-10 16:59:51.568524	0.1412	0.0755	0.7833	0.0657	positive	BAD	accepted:1013	sentiment_bad_released	0.0113	0.0293	0.0151	0.2627	-0.0243	2026-06-10 16:59:52.116322
ISOU	"[""ISOU"", ""ISO""]"	nPnbF4PsXa	2026-06-10 17:00:00.991	IsoEnergy Announces Results Following Annual General Meeting of Shareholders	PR Newswire	38.24	NYSE AMERICAN	9.51	19950.0	553.1739	2026-06-10 17:00:01.533496	0.0941	0.045	0.8609	0.049	neutral	BAD	accepted:1018	sentiment_bad_released	0.2433	0.2955	0.1458	0.5548	0.1223	2026-06-10 17:00:02.859476
ISO	"[""ISOU"", ""ISO""]"	nPnbF4PsXa	2026-06-10 17:00:00.991	IsoEnergy Announces Results Following Annual General Meeting of Shareholders	PR Newswire		NYSE AMERICAN		44444.0	44444.0	2026-06-10 17:00:01.532751	0.0941	0.045	0.8609	0.049	neutral	BAD	no_reply	sentiment_bad_released	0.1552	0.2147	0.0753	0.2493	0.0699	2026-06-10 17:00:06.537739
SLMT	"[""SLMT""]"	nBwcc35cPa	2026-06-10 17:26:00.281	Statement From the Board of Brera Holdings Plc (“Solmate”)	Business Wire	1.5	NASDAQ	5.01	7783.9	232.794	2026-06-10 17:26:00.518247	0.1469	0.0628	0.7903	0.0841	positive	BAD	accepted:1000	sentiment_bad_released	0.0191	0.0228	0.0281	0.0667	0.0195	2026-06-10 17:26:01.335718
ELWT	"[""ELWT""]"	nNFC9zss1s	2026-06-10 17:38:43.908	ROSEN, A LEADING LAW FIRM, Encourages Elauwit Connection, Inc. Investors to Inquire About Securities Class Action Investigation - ELWT	Newsfile Corp	2.16	NASDAQ	6.21	6175.0	260.7576	2026-06-10 17:38:44.135806	0.1253	0.0404	0.8344	0.0849	positive	BAD	accepted:1001	sentiment_bad_released	0.1087	0.0593	0.0843	0.5125	0.0263	2026-06-10 17:38:44.626928
CRMT	"[""CRMT""]"	nPn66JHpha	2026-06-10 17:47:00.174	Rosen Law Firm Encourages America's Car-Mart, Inc. Investors to Inquire About Securities Class Action Investigation - CRMT	PR Newswire	7.61	NASDAQ	5.27	5075.7	795.8619	2026-06-10 17:47:00.387226	0.1473	0.0375	0.8151	0.1098	positive	BAD	accepted:1002	sentiment_bad_released	-0.0322	-0.1666	-0.0181	0.5032	-0.0578	2026-06-10 17:47:00.921838
FJET	"[""FJET""]"	nBw2YWmTya	2026-06-10 17:49:00.168	Robbins LLP is Investigating Allegations that the Officers and Directors of Starfighters Space, Inc. (FJET) Violated Securities Laws and Breached Fiduciary Duties to Shareholders	Business Wire	29.36	NYSE AMERICAN	7.35	118.1	540.7188	2026-06-10 17:49:00.308126	0.1318	0.4481	0.4202	-0.3163	negative	BAD	accepted:1003	sentiment_bad_released	-0.1426	-0.3008	-0.0821	0.1699	-0.128	2026-06-10 17:49:00.608181
ATHR	"[""ATHR""]"	nBw4nkcFka	2026-06-10 18:33:00.232	Robbins LLP is Investigating Allegations that the Officers and Directors of Aether Holdings, Inc. (ATHR) Violated Securities Laws and Breached Fiduciary Duties to Shareholders	Business Wire	4.12	NASDAQ	3.05	28500.0	207.0	2026-06-10 18:33:00.453810	0.1492	0.4264	0.4244	-0.2772	negative	BAD	accepted:1000	sentiment_bad_released	-0.0052	-0.036	0.0062	0.1675	-0.0023	2026-06-10 18:33:00.927639
PHR	"[""PHR""]"	nACSthtyxa	2026-06-10 18:42:00.306	ROSEN, RECOGNIZED INVESTOR COUNSEL, Encourages Phreesia, Inc. Investors to Secure Counsel Before Important Deadline in Securities Class Action - PHR	ACCESSWIRE	49.77	NYSE	9.29	4003.6	20534.5795	2026-06-10 18:42:00.586583	0.1901	0.0571	0.7528	0.133	positive	BAD	accepted:1001	sentiment_bad_released	0.2123	0.2634	0.1462	0.539	0.0955	2026-06-10 18:42:01.030760
FCHL	"[""FCHL""]"	nACSvpt4Fa	2026-06-10 20:00:00.938	Pomerantz LLP Notifies Shareholders of Class Action Against Fitness Champs Holdings Ltd.  – FCHL	ACCESSWIRE	0.4	NASDAQ	1.19	538.6	392.4933	2026-06-10 20:00:01.509196	0.1065	0.1799	0.7136	-0.0734	negative	BAD	accepted:1002	sentiment_bad_released	-0.1939	-0.2321	-0.0619	0.11	-0.0754	2026-06-10 20:00:01.886726
PHR	"[""PHR""]"	nACSK6bRQa	2026-06-10 20:00:01.868	Pomerantz LLP Informs Shareholders of Securities Class Action Against Phreesia, Inc.  – PHR	ACCESSWIRE	49.77	NYSE	9.29	4003.6	20534.5795	2026-06-10 20:00:02.047632	0.1129	0.1703	0.7167	-0.0574	negative	BAD	accepted:1003	sentiment_bad_released	-0.3544	-0.4249	-0.13	0.0035	-0.1444	2026-06-10 20:00:02.478182
FCHL	"[""FCHL""]"	nGNXchcyrm	2026-06-10 21:51:00.172	FCHL to Hold Extraordinary General Meeting on June 29, 2026	Globe Newswire	0.4	NASDAQ	1.19	538.6	392.4933	2026-06-10 21:51:00.466540	0.0479	0.027	0.9252	0.0209	neutral	BAD	accepted:1004	sentiment_bad_released	0.2078	0.152	0.0957	0.2379	0.083	2026-06-10 21:51:00.767511
